"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"20/07/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"56631";"52,50";"0,00";"52,50"
"EPTC";"20/07/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"59";"2.728,23";"304,19";"2.424,04"
"EPTC";"21/07/2017";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"3997131";"696.028,80";"0,00";"696.028,80"
"EPTC";"21/07/2017";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"LOCACAO DE EQUIPAMENTOS";"2393";"200.000,00";"0,00";"200.000,00"
"EPTC";"21/07/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"2769";"858,20";"0,00";"858,20"
"EPTC";"21/07/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"2770";"429,10";"0,00";"429,10"
"EPTC";"21/07/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"12317225";"154,06";"0,00";"154,06"
"EPTC";"21/07/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"55295";"16.264,00";"0,00";"16.264,00"
"EPTC";"21/07/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"55299";"434,89";"0,00";"434,89"
"EPTC";"21/07/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"76454";"333,86";"0,00";"333,86"
"EPTC";"21/07/2017";"CNPJ";"92817709000100";"CB SINALIZAÇÃO LTDA.";"O.C:105673";"MATERIAL DE SINALIZACAO VIARIA";"1318";"11.700,00";"0,00";"11.700,00"
"EPTC";"21/07/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"17589";"916,00";"0,00";"916,00"
"EPTC";"24/07/2017";"CNPJ";"88020102000110";"DIGICON S/A CONTROLE ELET.PARA MECAN.";"CON:16/2013";"MAQUINAS E EQUIPAMENTOS";"1698";"17.824,14";"0,00";"17.824,14"
"EPTC";"24/07/2017";"CNPJ";"3145819000135";"N.J.L NEUBARTH E CIA LTDA";"O.C:104700";"MATERIAL DE EXPEDIENTE";"7050";"22,52";"0,00";"22,52"
"EPTC";"24/07/2017";"CNPJ";"3145819000135";"N.J.L NEUBARTH E CIA LTDA";"O.C:104700";"MATERIAL DE EXPEDIENTE";"6539";"10,08";"0,00";"10,08"
"EPTC";"24/07/2017";"CNPJ";"3145819000135";"N.J.L NEUBARTH E CIA LTDA";"O.C:104700";"MATERIAL DE EXPEDIENTE";"6944";"6,72";"0,00";"6,72"
"EPTC";"25/07/2017";"CNPJ";"3230856000141";"M.F. MACHADO SOARES";"O.C:105089";"MANUT.PARADAS/TERMINAIS";"14545";"258,50";"0,00";"258,50"
"EPTC";"27/07/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:3/2017";"CORREIOS, CONDUCAO, MALOTE";"534049";"5.822,85";"0,00";"5.822,85"
"EPTC";"27/07/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"74152";"437,50";"0,00";"437,50"
"EPTC";"27/07/2017";"CNPJ";"1406617000174";"AGIEL - AGENCIA DE INT. EMP. ESCOLA LTDA";"CON:14/2016";"ESTAGIARIOS";"10222";"72.633,52";"0,00";"72.633,52"
"EPTC";"28/07/2017";"CNPJ";"83413591000318";"DICAPEL PAPEIS E EMBALAGENS LTDA";"O.C:104630";"MATERIAL DE LIMPEZA";"116754";"4.170,00";"0,00";"4.170,00"
"EPTC";"31/07/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2461";"16.165,59";"1.721,65";"14.443,94"
"EPTC";"31/07/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2462";"2.599,42";"276,83";"2.322,59"
"EPTC";"31/07/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2463";"2.466,50";"262,70";"2.203,80"
"EPTC";"31/07/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2467";"1.431,45";"152,43";"1.279,02"
"EPTC";"31/07/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"74277";"404,60";"0,00";"404,60"
"EPTC";"31/07/2017";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"7";"61.742,02";"0,00";"61.742,02"
"EPTC";"31/07/2017";"CNPJ";"7044304000108";"EXPERTISE SOLUCOES FINANCEIRAS LTDA";"CON:23/2016";"COMBUSTIVEL E LUBRIFICANTES";"11068";"74.043,83";"0,00";"74.043,83"
"EPTC";"31/07/2017";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"LOCACAO DE EQUIPAMENTOS";"2393";"208.100,53";"0,00";"208.100,53"
"EPTC";"01/08/2017";"CNPJ";"116506001302";"PROFORTE S/A - TRANSPORTE DE VALORES";"CON:17/2016";"TRANSPORTE DE VALORES";"4226";"231,21";"10,75";"220,46"
"EPTC";"01/08/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:32/2008";"ALUGUEIS";"7";"9.407,11";"1.715,67";"7.691,44"
"EPTC";"01/08/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:1/2008";"ALUGUEIS";"7";"9.407,11";"1.715,67";"7.691,44"
"EPTC";"01/08/2017";"CNPJ";"5828337000105";"ATENTO SERVICE E LOGISTICA LTDA";"CON:8/2013";"SERVICO DE GUINCHO";"918";"11.044,80";"552,24";"10.492,56"
"EPTC";"01/08/2017";"CNPJ";"13014203000189";"MARTA REGINA DA SILVA ALMADA EPP";"O.C:104695";"OUTRAS DESPESAS";"15813575";"45,00";"0,00";"45,00"
"EPTC";"01/08/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"82";"17.961,06";"359,22";"17.601,84"
"EPTC";"02/08/2017";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:104660";"MATERIAL DE LIMPEZA";"10729";"185,70";"0,00";"185,70"
"EPTC";"02/08/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"2506";"923,40";"0,00";"923,40"
"EPTC";"02/08/2017";"CNPJ";"23923180000189";"CORPORAÇÕES JA LTDA - ME";"O.C:105705";"OUTRAS ENTRADAS";"380";"905,00";"0,00";"905,00"
"EPTC";"02/08/2017";"CNPJ";"4109859000194";"CARLOS CHAGAS MED. E SEG. DO TRAB. LTDA";"CON:34/2015";"EXAMES";"4329";"651,00";"43,29";"607,71"
"EPTC";"02/08/2017";"CNPJ";"73865008000194";"E. D. AZAMBUJA & CIA LTDA";"O.C:104707";"MATERIAL DE LIMPEZA";"5281";"1.185,00";"0,00";"1.185,00"
"EPTC";"03/08/2017";"CNPJ";"2726274000198";"ALCEO CARLESSO ME";"CON:3/2014";"MANUTENCAO E CONSERVACAO";"522";"294,04";"8,20";"285,84"
"EPTC";"04/08/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:21/2016";"MANUTENCAO E CONSERVACAO";"409";"791,50";"171,38";"620,12"
"EPTC";"04/08/2017";"CNPJ";"89846356000154";"RADIO TAXI GAUCHA";"CON:20/2013";"CORREIOS, CONDUCAO, MALOTE";"74716";"2.808,87";"0,00";"2.808,87"
"EPTC";"04/08/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2015";"SERVICOS DE INFORMATICA";"35";"2.731,30";"222,58";"2.508,72"
"EPTC";"04/08/2017";"CNPJ";"92691336000166";"CREDITO REAL (CONSTRUTORA SCORZA LTDA)";"CON:29/2006";"ALUGUEIS";"7";"10.631,44";"0,00";"10.631,44"
"EPTC";"04/08/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"2525";"399,00";"0,00";"399,00"
"EPTC";"04/08/2017";"CNPJ";"15321819000128";"AGENOR & SILVIO TRANSPORTES LTDA";"CON:11/2015";"LOCACAO DE VEICULOS";"60";"3.554,28";"99,16";"3.455,12"
"EPTC";"04/08/2017";"CNPJ";"88001086000118";"ADM DE IMÓVEIS CERTA (OLINDA B. HENKE T";"CON:5/2011";"ALUGUEIS";"7";"8.599,52";"1.171,76";"7.427,76"
"EPTC";"04/08/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"7";"16.965,07";"0,00";"16.965,07"
"EPTC";"04/08/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"86";"464,45";"0,00";"464,45"
"EPTC";"04/08/2017";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"7";"35.358,30";"0,00";"35.358,30"
"EPTC";"04/08/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"46086";"52,50";"0,00";"52,50"
"EPTC";"04/08/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"46087";"16.264,00";"0,00";"16.264,00"
"EPTC";"04/08/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"156";"3.373,49";"145,40";"3.228,09"
"EPTC";"07/08/2017";"CNPJ";"17766803000154";"PATRICIA M. MULLER";"O.C:105470";"OUTRAS ENTRADAS";"12482";"30,84";"0,00";"30,84"
"EPTC";"08/08/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"77";"83.316,28";"10.956,09";"72.360,19"
"EPTC";"08/08/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27659";"25.214,51";"0,00";"25.214,51"
"EPTC";"08/08/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27691";"24.367,95";"0,00";"24.367,95"
"EPTC";"08/08/2017";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:19/2016";"LOCACAO DE EQUIPAMENTOS";"509";"160.466,48";"8.023,32";"152.443,16"
"EPTC";"08/08/2017";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:19/2016";"LOCACAO DE EQUIPAMENTOS";"521";"152.052,95";"7.602,65";"144.450,30"
"EPTC";"08/08/2017";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"7";"40.347,17";"0,00";"40.347,17"
"EPTC";"08/08/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"735";"327.470,94";"0,00";"327.470,94"
"EPTC";"08/08/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"736";"8.805,60";"0,00";"8.805,60"
"EPTC";"08/08/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"737";"2.986,05";"0,00";"2.986,05"
"EPTC";"08/08/2017";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:2/2016";"PROCEMPA";"543521";"8.683,83";"0,00";"8.683,83"
"EPTC";"08/08/2017";"CNPJ";"3506307000157";"TICKET SOLUÇÕES HDFGT S.A.";"CON:25/2016";"MANUTENCAO DE VEICULOS";"24497489";"88.537,94";"0,00";"88.537,94"
"EPTC";"08/08/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"332";"252.922,55";"48.434,68";"204.487,87"
"EPTC";"08/08/2017";"CNPJ";"11106305000107";"RPC - IMPORT. EXPORT. COM MANUT. E LOC.";"O.C:105696";"OUTRAS ENTRADAS";"200";"33.600,00";"0,00";"33.600,00"
"EPTC";"08/08/2017";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"LOCACAO DE EQUIPAMENTOS";"2426";"408.100,53";"0,00";"408.100,53"
"EPTC";"08/08/2017";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"504622";"696.173,71";"0,00";"696.173,71"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"237801";"395,37";"0,00";"395,37"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"322520";"23.966,20";"0,00";"23.966,20"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"322523";"227,77";"0,00";"227,77"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"322526";"21.264,03";"0,00";"21.264,03"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"322528";"6.085,26";"0,00";"6.085,26"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"323447";"37.581,64";"0,00";"37.581,64"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"323449";"725.388,87";"0,00";"725.388,87"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"327458";"759,22";"0,00";"759,22"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"347178";"3.910,72";"0,00";"3.910,72"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"348989";"716,25";"0,00";"716,25"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"352048";"1.432,50";"0,00";"1.432,50"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"352052";"955,00";"0,00";"955,00"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"352058";"522,86";"0,00";"522,86"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"362202";"1.432,50";"0,00";"1.432,50"
"EPTC";"08/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"362205";"845,17";"0,00";"845,17"
"EPTC";"10/08/2017";"CNPJ";"73675332000140";"RUA SISTEMA AUTOMATIZADOS LTDA";"CON:14/2012";"MATERIAL DE EXPEDIENTE";"255";"2.954,20";"240,76";"2.713,44"
"EPTC";"10/08/2017";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"16";"1.974,20";"160,89";"1.813,31"
"EPTC";"10/08/2017";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"20";"1.974,20";"160,89";"1.813,31"
"EPTC";"10/08/2017";"CNPJ";"1844768000104";"AMBIENTUUS TECNOLOGIA AMBIENTAL LTDA";"CON:7/2016";"OUTROS SERVICOS PRESTADOS PJ";"18149";"220,00";"10,23";"209,77"
"EPTC";"11/08/2017";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"45";"7.391,58";"283,84";"7.107,74"
"EPTC";"11/08/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"561";"325,00";"16,25";"308,75"
"EPTC";"11/08/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"74844";"437,50";"0,00";"437,50"
"EPTC";"15/08/2017";"CNPJ";"73255390000114";"TOXILAB ANALISES CLINICAS LTDA";"CON:35/2015";"EXAMES";"2785";"4.180,92";"332,44";"3.848,48"
"EPTC";"15/08/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"71";"1.273,14";"0,00";"1.273,14"
"EPTC";"15/08/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"72";"9.074,08";"0,00";"9.074,08"
"EPTC";"15/08/2017";"CNPJ";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR";"O.C:105313";"OUTRAS ENTRADAS";"14079";"184,20";"0,00";"184,20"
"EPTC";"16/08/2017";"CNPJ";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR";"O.C:105313";"MATERIAL MEDICO E FARMACEUTICOS";"14103";"589,44";"0,00";"589,44"
"EPTC";"17/08/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"463";"3.330,00";"637,70";"2.692,30"
"EPTC";"17/08/2017";"CNPJ";"91777078000172";"S.PLESNIK COMERCIO LOCACOES LTDA";"CON:2/2017";"MATERIAL DE EXPEDIENTE";"1022";"6.971,25";"0,00";"6.971,25"
"EPTC";"17/08/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:8/2016";"SERVICOS DE INFORMATICA";"39";"4.900,00";"399,35";"4.500,65"
"EPTC";"17/08/2017";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"1328";"127.745,12";"2.554,90";"125.190,22"
"EPTC";"17/08/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"71660";"52,50";"0,00";"52,50"
"EPTC";"17/08/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"71661";"16.264,00";"0,00";"16.264,00"
"EPTC";"17/08/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"77587";"333,86";"0,00";"333,86"
"EPTC";"17/08/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"71659";"434,89";"0,00";"434,89"
"EPTC";"18/08/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"84";"18.564,55";"371,29";"18.193,26"
"EPTC";"18/08/2017";"CNPJ";"8829940000108";"GABRIELA TORRES RAUBER";"O.C:104660";"MATERIAL DE LIMPEZA";"10829";"1.151,48";"0,00";"1.151,48"
"EPTC";"18/08/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"2537";"429,10";"0,00";"429,10"
"EPTC";"18/08/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"3265";"429,10";"0,00";"429,10"
"EPTC";"18/08/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"3266";"429,10";"0,00";"429,10"
"EPTC";"18/08/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2855";"16.165,59";"1.721,65";"14.443,94"
"EPTC";"18/08/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2856";"1.431,45";"152,43";"1.279,02"
"EPTC";"18/08/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2857";"2.599,42";"276,83";"2.322,59"
"EPTC";"18/08/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"2858";"2.466,50";"262,70";"2.203,80"
"EPTC";"21/08/2017";"CNPJ";"83413591000318";"DICAPEL PAPEIS E EMBALAGENS LTDA";"O.C:104630";"OUTRAS ENTRADAS";"117891";"5.560,00";"0,00";"5.560,00"
"EPTC";"21/08/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:3/2017";"CORREIOS, CONDUCAO, MALOTE";"542553";"2.183,59";"0,00";"2.183,59"
"EPTC";"21/08/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"579";"325,00";"16,25";"308,75"
"EPTC";"21/08/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"2700";"923,40";"0,00";"923,40"
"EPTC";"21/08/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"70";"1.564,47";"174,43";"1.390,04"
"EPTC";"21/08/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"179";"3.382,60";"145,79";"3.236,81"
"EPTC";"21/08/2017";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"199758";"6.943,80";"0,00";"6.943,80"
"EPTC";"21/08/2017";"CNPJ";"94987930000124";"CENCI EQUIPAMENTOS DE SEGURANCA LTDA";"O.C:18240";"OUTRAS ENTRADAS";"6997";"1.108,76";"0,00";"1.108,76"
"EPTC";"21/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"399572";"1.082,97";"0,00";"1.082,97"
"EPTC";"21/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"390496";"17,19";"0,00";"17,19"
"EPTC";"21/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"390499";"360,99";"0,00";"360,99"
"EPTC";"21/08/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"423569";"481,32";"0,00";"481,32"
"EPTC";"21/08/2017";"CNPJ";"1600049000148";"ADAN AMBIENTAL COM.PROD.ALIM. LTDA";"CON:18/2012";"MANUTENCAO E CONSERVACAO";"16062915";"114,95";"0,00";"114,95"
"EPTC";"22/08/2017";"CNPJ";"3145819000135";"N.J.L NEUBARTH E CIA LTDA";"O.C:104700";"MATERIAL DE EXPEDIENTE";"7139";"132,72";"0,00";"132,72"
"EPTC";"23/08/2017";"CNPJ";"7977027000188";"CART PRINT INDUSTRIA DE EMBALAGENS LTDA.";"O.C:105498";"OUTRAS ENTRADAS";"17878";"625,00";"0,00";"625,00"
"EPTC";"23/08/2017";"CNPJ";"7977027000188";"CART PRINT INDUSTRIA DE EMBALAGENS LTDA.";"O.C:105498";"OUTRAS ENTRADAS";"17879";"625,00";"0,00";"625,00"
"EPTC";"23/08/2017";"CNPJ";"7977027000188";"CART PRINT INDUSTRIA DE EMBALAGENS LTDA.";"O.C:105498";"OUTRAS ENTRADAS";"17765";"250,00";"0,00";"250,00"
"EPTC";"24/08/2017";"CNPJ";"24793806000142";"SULCABOS COMÉRCIO E REPRESENTAÇÕES LTDA";"O.C:105424";"OUTRAS ENTRADAS";"590";"3.133,00";"0,00";"3.133,00"
"EPTC";"24/08/2017";"CNPJ";"2251301000113";"CKM SERVIÇOS LTDA";"CON:6/2016";"OUTROS SERVICOS PRESTADOS PJ";"15048";"88.562,98";"0,00";"88.562,98"
"EPTC";"24/08/2017";"CNPJ";"10302648000176";"R&L INDÚSTRIA E COMÉRCIO DE DECORAÇÕES";"CON:24/2016";"MANUTENCAO E CONSERVACAO";"219";"1.667,94";"88,42";"1.579,52"
"EPTC";"24/08/2017";"CNPJ";"16868674000142";"DIPAR FERRAGENS EIRELI";"O.C:104683";"MATERIAL DE SINALIZACAO VIARIA";"2504";"15.000,00";"0,00";"15.000,00"
"EPTC";"25/08/2017";"CNPJ";"17184211000124";"I.L. MENDES JUNIOR - MENDES & PARS ME";"O.C:105512";"OUTRAS ENTRADAS";"1804";"2.787,15";"0,00";"2.787,15"
"EPTC";"25/08/2017";"CNPJ";"12646524000133";"SOLUSFARMA DROGARIA LTDA - ME";"O.C:105749";"OUTRAS ENTRADAS";"16291532";"91,80";"0,00";"91,80"
"EPTC";"25/08/2017";"CNPJ";"12646524000133";"SOLUSFARMA DROGARIA LTDA - ME";"O.C:105749";"OUTRAS ENTRADAS";"16291875";"1.166,70";"0,00";"1.166,70"
