"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"24/04/2015";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:00018183";"MATERIAL DE LIMPEZA";"000010299";"868,60";"0,00";"868,60"
"EPTC";"24/04/2015";"CNPJ";"9721504000175";"CIGAME COM. DE MATER. ELETRICOS LTDA";"O.C:00018160";"MATERIAL ELETRICO";"000080567";"399,96";"0,00";"399,96"
"EPTC";"27/04/2015";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"O.C:00018164";"MATERIAL DE SINALIZACAO VIARIA";"000000703";"25.000,00";"0,00";"25.000,00"
"EPTC";"27/04/2015";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"O.C:00018189";"MATERIAL DE SINALIZACAO VIARIA";"000000704";"5.000,00";"0,00";"5.000,00"
"EPTC";"27/04/2015";"CNPJ";"3780326000177";"MULTIFASE COML. TECNICA LTDA";"O.C:00018187";"MANUT.PARADAS/TERMINAIS";"000009172";"70,90";"0,00";"70,90"
"EPTC";"27/04/2015";"CNPJ";"3780326000177";"MULTIFASE COML. TECNICA LTDA";"O.C:00018170";"MANUT.PARADAS/TERMINAIS";"000009173";"139,80";"0,00";"139,80"
"EPTC";"27/04/2015";"CNPJ";"3780326000177";"MULTIFASE COML. TECNICA LTDA";"O.C:00018197";"MANUT.PARADAS/TERMINAIS";"000009174";"129,00";"0,00";"129,00"
"EPTC";"27/04/2015";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:000030/2011";"PROPAGANDA E PUBLICIDADE";"000097082";"4.740,00";"28,44";"4.711,56"
"EPTC";"27/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000695777";"308,70";"0,00";"308,70"
"EPTC";"27/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000695779";"191,10";"0,00";"191,10"
"EPTC";"27/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000695785";"216,29";"0,00";"216,29"
"EPTC";"27/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000695816";"205,80";"0,00";"205,80"
"EPTC";"27/04/2015";"CNPJ";"90336256000167";"KWA MAT.E EQUIP.ELETRICOS LTDA";"O.C:00018161";"MATERIAL DE CONSUMO";"000030338";"1.542,20";"0,00";"1.542,20"
"EPTC";"27/04/2015";"CNPJ";"87982385000118";"PROCAL FERRAGENS E TINTAS LTDA";"O.C:00018199";"MAQUINAS E EQUIPAMENTOS";"000005711";"83,25";"0,00";"83,25"
"EPTC";"27/04/2015";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"CON:000002/2014";"MATERIAL DE SINALIZACAO VIARIA";"000000715";"8.361,40";"0,00";"8.361,40"
"EPTC";"27/04/2015";"CNPJ";"73255390000114";"TOXILAB ANALISES CLINICAS LTDA";"CON:000029/2010";"EXAMES";"000069450";"60,08";"1,20";"58,88"
"EPTC";"29/04/2015";"CNPJ";"11388781000150";"METALETO DIST. PROD. SIDERG. LTDA";"O.C:00017915";"MANUT.PARADAS/TERMINAIS";"000001436";"1.312,15";"0,00";"1.312,15"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000829993";"655.346,58";"0,00";"655.346,58"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000829996";"26.927,61";"0,00";"26.927,61"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000830004";"324,43";"0,00";"324,43"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000830008";"9.378,60";"0,00";"9.378,60"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000830010";"32.354,70";"0,00";"32.354,70"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000831912";"151,40";"0,00";"151,40"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000833211";"77.062,67";"0,00";"77.062,67"
"EPTC";"29/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000833215";"778,66";"0,00";"778,66"
"EPTC";"29/04/2015";"CNPJ";"4835184000160";"AMANDA COM.DE PAPEIS E EMBALAGENS LTDA";"O.C:00018180";"MATERIAL DE LIMPEZA";"000013320";"90,00";"0,00";"90,00"
"EPTC";"29/04/2015";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"O.C:00018219";"MATERIAL DE SINALIZACAO VIARIA";"000001452";"19.332,40";"0,00";"19.332,40"
"EPTC";"29/04/2015";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"O.C:00018201";"MATERIAL DE SINALIZACAO VIARIA";"000001453";"29.271,60";"0,00";"29.271,60"
"EPTC";"29/04/2015";"CNPJ";"11388781000150";"METALETO DIST. PROD. SIDERG. LTDA";"O.C:00018204";"MANUT.PARADAS/TERMINAIS";"000001442";"17.548,00";"0,00";"17.548,00"
"EPTC";"30/04/2015";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:000030/2011";"PROPAGANDA E PUBLICIDADE";"000097102";"3.077,80";"18,46";"3.059,34"
"EPTC";"30/04/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:000017/2011";"VALE ALIMENTACAO";"000862079";"3.410,40";"0,00";"3.410,40"
"EPTC";"30/04/2015";"CNPJ";"9008570000100";"DIAL DEPARTAMENTOS EIRELI EPP";"O.C:00018174";"MATERIAL DE EXPEDIENTE";"000011261";"568,74";"0,00";"568,74"
"EPTC";"30/04/2015";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:000010/2011";"PROCEMPA";"000513347";"200.251,45";"0,00";"200.251,45"
"EPTC";"30/04/2015";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:000023/2011";"PROCEMPA";"000513399";"594,59";"0,00";"594,59"
"EPTC";"30/04/2015";"CNPJ";"94091782000165";"AMELFIS COM. E SINAL. DE PLACAS LTDA.";"O.C:00018219";"MATERIAL DE SINALIZACAO VIARIA";"000001454";"28.953,16";"0,00";"28.953,16"
"EPTC";"30/04/2015";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"O.C:00018164";"MATERIAL DE SINALIZACAO VIARIA";"000000709";"26.400,00";"0,00";"26.400,00"
"EPTC";"30/04/2015";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"O.C:00018124";"MATERIAL DE SINALIZACAO VIARIA";"000000710";"7.200,00";"0,00";"7.200,00"
"EPTC";"30/04/2015";"CNPJ";"87174991000107";"PROQUILL PROD. QUIMICOS DE LIMPEZA";"O.C:00018212";"MATERIAL DE LIMPEZA";"000037937";"315,06";"0,00";"315,06"
"EPTC";"30/04/2015";"CNPJ";"92973791000154";"AZENHA EMPREENDIMENTOS IMOBILIARIOS LTDA";"CON:000032/2008";"ALUGUEIS";"001052015";"7.345,73";"0,00";"7.345,73"
"EPTC";"30/04/2015";"CNPJ";"7044304000108";"EXPERTISE SOLUCOES FINANCEIRAS LTDA";"CON:000028/2011";"COMBUSTIVEL E LUBRIFICANTES";"020154600";"73.997,66";"0,00";"73.997,66"
"EPTC";"30/04/2015";"CNPJ";"2013755000156";"GUSTAVO ZORTEA";"O.C:00018208";"MANUTENCAO E CONSERVACAO";"000002573";"1.400,00";"0,00";"1.400,00"
"EPTC";"04/05/2015";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:30/2011";"PROPAGANDA E PUBLICIDADE";"97156";"9.582,16";"0,00";"9.582,16"
"EPTC";"04/05/2015";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"243733";"52,50";"0,00";"52,50"
"EPTC";"04/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"937822";"1.293,60";"0,00";"1.293,60"
"EPTC";"05/05/2015";"CNPJ";"92922137000111";"GARAGEM SANTA TEREZINHA";"CON:1/2012";"ALUGUEIS";"5052015";"11.184,05";"0,00";"11.184,05"
"EPTC";"05/05/2015";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"5052015";"30.604,78";"0,00";"30.604,78"
"EPTC";"05/05/2015";"CNPJ";"1844768000104";"AMBIENTUUS TECNOLOGIA AMBIENTAL LTDA";"CON:12/2011";"OUTROS SERVICOS PRESTADOS PJ";"20159776";"53,53";"0,00";"53,53"
"EPTC";"05/05/2015";"CNPJ";"88001086000118";"ADMINISTRACAO DE IMOVEIS CERTA LTDA";"CON:5/2011";"ALUGUEIS";"5052015";"6.388,03";"0,00";"6.388,03"
"EPTC";"05/05/2015";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"5052015";"15.765,42";"0,00";"15.765,42"
"EPTC";"05/05/2015";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVIcOS LTDA.";"CON:9/2011";"MANUTENCAO E CONSERVACAO PREDIAL";"4";"41.911,29";"5.720,87";"36.190,42"
"EPTC";"05/05/2015";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"5052015";"38.837,10";"0,00";"38.837,10"
"EPTC";"05/05/2015";"CNPJ";"92691336000166";"CREDITO REAL IMOVEIS E CONDOMINIOS";"CON:29/2006";"ALUGUEIS";"5052015";"7.911,74";"0,00";"7.911,74"
"EPTC";"07/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"17625";"648,86";"0,00";"648,86"
"EPTC";"07/05/2015";"CNPJ";"5302425000179";"A.J.M. DE ASSIS - ME";"CON:20/2014";"XEROX";"48";"19,50";"0,97";"18,53"
"EPTC";"07/05/2015";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:12/2010";"MANUTENCAO DE EQUIPAMENTOS";"12";"10.175,37";"1.145,94";"9.029,43"
"EPTC";"07/05/2015";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:12/2010";"MANUTENCAO DE EQUIPAMENTOS";"13";"1.600,00";"170,40";"1.429,60"
"EPTC";"07/05/2015";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:12/2010";"MANUTENCAO DE EQUIPAMENTOS";"14";"1.600,00";"170,40";"1.429,60"
"EPTC";"07/05/2015";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:12/2010";"MANUTENCAO DE EQUIPAMENTOS";"15";"1.740,00";"185,31";"1.554,69"
"EPTC";"07/05/2015";"CNPJ";"89846356000154";"RADIO TAXI GAUCHA";"CON:20/2013";"CORREIOS, CONDUCAO, MALOTE";"70494";"5.316,92";"0,00";"5.316,92"
"EPTC";"08/05/2015";"CNPJ";"5340639000130";"PRIME CONS. E ASSE. EMPRESARIAL LTDA";"CON:24/2014";"MANUTENCAO DE VEICULOS";"23928";"117.793,79";"0,00";"117.793,79"
"EPTC";"08/05/2015";"CNPJ";"93653566000101";"LAWEG ENGENHARIA LTDA";"CON:28/2012";"OBRAS E SINALIZACAO";"6";"50.443,65";"3.409,99";"47.033,66"
"EPTC";"08/05/2015";"CNPJ";"93653566000101";"LAWEG ENGENHARIA LTDA";"CON:6/2014";"OBRAS E SINALIZACAO";"7";"59.077,50";"3.993,64";"55.083,86"
"EPTC";"08/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"108659";"2.381,40";"0,00";"2.381,40"
"EPTC";"08/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"108662";"529,20";"0,00";"529,20"
"EPTC";"08/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"108665";"617,40";"0,00";"617,40"
"EPTC";"11/05/2015";"CNPJ";"6113322000123";"ABIX TECNOLOGIA LTDA";"CON:16/2011";"LOCACAO DE EQUIPAMENTOS";"1048";"12.547,81";"0,00";"12.547,81"
"EPTC";"11/05/2015";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"480005";"6.802,53";"0,00";"6.802,53"
"EPTC";"12/05/2015";"CNPJ";"4281402000162";"VIGILANCIA ASGARRAS S/C LTDA.";"CON:2/2011";"SERVICO DE VIGILANCIA";"69";"405.447,07";"78.792,12";"326.654,95"
"EPTC";"12/05/2015";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"1519";"103.403,00";"2.068,06";"101.334,94"
"EPTC";"12/05/2015";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"225";"1.808,40";"27,12";"1.781,28"
"EPTC";"12/05/2015";"CNPJ";"5828337000105";"ATENTO SERVICE E LOGISTICA LTDA";"CON:25/2011";"SERVICO DE GUINCHO";"79";"4.996,40";"249,82";"4.746,58"
"EPTC";"12/05/2015";"CNPJ";"5828337000105";"ATENTO SERVICE E LOGISTICA LTDA";"CON:8/2013";"SERVICO DE GUINCHO";"78";"6.123,64";"306,18";"5.817,46"
"EPTC";"13/05/2015";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"4";"2.400,00";"120,00";"2.280,00"
"EPTC";"13/05/2015";"CNPJ";"87060364000145";"SIGNASUL ENG.DE SINAL.LTDA";"CON:8/2014";"MATERIAL DE SINALIZACAO VIARIA";"12";"88.683,00";"11.972,19";"76.710,81"
"EPTC";"14/05/2015";"CNPJ";"87956561000147";"SIJ-SERVICO DE INF.JUDICIARIAS LTDA";"CON:25/2012";"OUTROS SERVICOS PRESTADOS PJ";"617";"1.255,52";"62,77";"1.192,75"
"EPTC";"14/05/2015";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2010";"LOCACAO DE VEICULOS";"1";"6.324,34";"242,85";"6.081,49"
"EPTC";"14/05/2015";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"2";"6.900,15";"264,97";"6.635,18"
"EPTC";"14/05/2015";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"7";"1.700,00";"59,50";"1.640,50"
"EPTC";"14/05/2015";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:27/2010";"LOCACAO DE EQUIPAMENTOS";"29";"266.640,84";"13.332,04";"253.308,80"
"EPTC";"14/05/2015";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:24/2010";"MANUTENCAO E CONSERVACAO";"38";"1.314,10";"65,70";"1.248,40"
"EPTC";"14/05/2015";"CNPJ";"13672891000174";"PRETA TRANSPORTES LTDA - ME";"CON:21/2012";"LOCACAO DE VEICULOS";"10";"5.182,33";"199,00";"4.983,33"
"EPTC";"14/05/2015";"CNPJ";"4567417000191";"LMV TRANSPORTES LTDA.";"CON:22/2012";"LOCACAO DE VEICULOS";"1750";"13.525,00";"576,16";"12.948,84"
"EPTC";"15/05/2015";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"232671";"585.505,62";"3.073,98";"582.431,64"
"EPTC";"15/05/2015";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"487342";"1.044,72";"0,00";"1.044,72"
"EPTC";"15/05/2015";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"15052015";"5.060,51";"0,00";"5.060,51"
"EPTC";"15/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"267880";"486,65";"0,00";"486,65"
"EPTC";"15/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"267882";"162,21";"0,00";"162,21"
"EPTC";"15/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"267891";"191,10";"0,00";"191,10"
"EPTC";"15/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"267990";"32,44";"0,00";"32,44"
"EPTC";"15/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"267991";"10,82";"0,00";"10,82"
"EPTC";"15/05/2015";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:30/2011";"PROPAGANDA E PUBLICIDADE";"57";"2.797,20";"16,78";"2.780,42"
"EPTC";"15/05/2015";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:30/2011";"PROPAGANDA E PUBLICIDADE";"60";"6.024,80";"36,15";"5.988,65"
"EPTC";"15/05/2015";"CNPJ";"2726274000198";"ALCEU CARLESSO ME";"CON:3/2014";"MANUTENCAO E CONSERVACAO";"11687";"812,76";"22,67";"790,09"
"EPTC";"15/05/2015";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:10/2011";"PROCEMPA";"515575";"200.251,45";"0,00";"200.251,45"
"EPTC";"15/05/2015";"CNPJ";"89398473000100";"COMPANHIA DE PROCESS.DADOS MUNIC. POA";"CON:23/2011";"PROCEMPA";"515574";"594,59";"0,00";"594,59"
"EPTC";"15/05/2015";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2013";"SERVICOS DE INFORMATICA";"11";"5.550,00";"452,32";"5.097,68"
"EPTC";"18/05/2015";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:10/2010";"SERVICOS DE INFORMATICA";"12";"4.496,50";"366,45";"4.130,05"
"EPTC";"18/05/2015";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"1520";"64.274,70";"1.285,49";"62.989,21"
"EPTC";"21/05/2015";"CNPJ";"10233938000105";"PANDA TRABALHO EM ALTURA LTDA";"CON:13/2013";"LAVAGEM DAS PARADAS";"13";"109.586,79";"17.533,88";"92.052,91"
"EPTC";"21/05/2015";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"45";"17.639,18";"352,78";"17.286,40"
"EPTC";"21/05/2015";"CNPJ";"8606524000132";"PROTEPAR AR CONDICIONADO LTDA";"CON:17/2012";"MANUTENCAO E CONSERVACAO";"49";"11.702,05";"585,10";"11.116,95"
"EPTC";"21/05/2015";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:14/2011";"SERVICOS DE INFORMATICA";"502";"15.530,80";"0,00";"15.530,80"
"EPTC";"21/05/2015";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:14/2011";"SERVICOS DE INFORMATICA";"56020";"289,32";"0,00";"289,32"
"EPTC";"21/05/2015";"CNPJ";"68779404000169";"MOBICOM TELECOMUNICACAO LTDA";"CON:15/2011";"SERVICO DE RADIOCOMUNICACAO";"129";"18.004,07";"900,20";"17.103,87"
"EPTC";"21/05/2015";"CNPJ";"68779404000169";"MOBICOM TELECOMUNICACAO LTDA";"CON:15/2011";"SERVICO DE RADIOCOMUNICACAO";"15490";"10.663,36";"0,00";"10.663,36"
"EPTC";"21/05/2015";"CNPJ";"5454564000118";"ABCARD COM. E SERV. GRAFICOS E AUTOM LTA";"CON:39/2010";"MATERIAL DE CONSUMO";"577";"313,50";"0,00";"313,50"
"EPTC";"22/05/2015";"CNPJ";"57816183000135";"NAPRO ELETRONICA INDUSTRIAL LTDA";"CON:22/2013";"LOCACAO DE EQUIPAMENTOS";"14";"7.599,00";"0,00";"7.599,00"
"EPTC";"22/05/2015";"CNPJ";"8693440000183";"STREAMTEL SERVICOS DE TELEMARKETING LTDA";"CON:18/2013";"SERVICOS DE INFORMATICA";"15166";"361,66";"0,00";"361,66"
"EPTC";"25/05/2015";"CNPJ";"8693440000183";"STREAMTEL SERVICOS DE TELEMARKETING LTDA";"CON:18/2013";"SERVICOS DE INFORMATICA";"15717";"723,97";"0,00";"723,97"
"EPTC";"25/05/2015";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:10/2012";"CORREIOS, CONDUCAO, MALOTE";"317426";"5.993,65";"0,00";"5.993,65"
"EPTC";"25/05/2015";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:28/2010";"EQUIPAMENTOS DE INFORMATICA";"26951";"31.682,74";"0,00";"31.682,74"
"EPTC";"26/05/2015";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:30/2011";"PROPAGANDA E PUBLICIDADE";"85";"312,00";"1,87";"310,13"
"EPTC";"26/05/2015";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"3065";"2.765,68";"119,20";"2.646,48"
"EPTC";"27/05/2015";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"794";"52,50";"0,00";"52,50"
"EPTC";"27/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"541311";"470,40";"0,00";"470,40"
"EPTC";"27/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"541313";"294,00";"0,00";"294,00"
"EPTC";"27/05/2015";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVIcOS LTDA.";"CON:9/2011";"MANUTENCAO E CONSERVACAO PREDIAL";"9";"44.978,87";"6.139,61";"38.839,26"
"EPTC";"28/05/2015";"CNPJ";"93315190000117";"ELISEU KOPP E CIA LTDA";"CON:20/2011";"LOCACAO DE EQUIPAMENTOS";"28";"110.603,61";"5.530,18";"105.073,43"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"666000";"651.684,48";"0,00";"651.684,48"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"666001";"27.252,04";"0,00";"27.252,04"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"666009";"10.054,80";"0,00";"10.054,80"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"666010";"33.133,80";"0,00";"33.133,80"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"669346";"757,03";"0,00";"757,03"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"669348";"82.102,14";"0,00";"82.102,14"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"669362";"58,80";"0,00";"58,80"
"EPTC";"29/05/2015";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"673434";"713,74";"0,00";"713,74"
"EPTC";"29/05/2015";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:1/2011";"SALARIOS";"220515";"37.375,54";"0,00";"37.375,54"
"EPTC";"29/05/2015";"CNPJ";"5302425000179";"A.J.M. DE ASSIS - ME";"CON:20/2014";"XEROX";"52";"565,25";"0,00";"565,25"
"EPTC";"01/06/2015";"CNPJ";"92691336000166";"CREDITO REAL IMOVEIS E CONDOMINIOS";"CON:29/2006";"ALUGUEIS";"50615";"7.911,74";"0,00";"7.911,74"
"EPTC";"01/06/2015";"CNPJ";"6113322000123";"ABIX TECNOLOGIA LTDA";"CON:16/2011";"LOCACAO DE EQUIPAMENTOS";"1049";"12.175,67";"0,00";"12.175,67"
"EPTC";"01/06/2015";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"50615";"30.604,78";"0,00";"30.604,78"
"EPTC";"01/06/2015";"CNPJ";"92973791000154";"AZENHA EMPREENDIMENTOS IMOBILIARIOS LTDA";"CON:32/2008";"ALUGUEIS";"10615";"7.345,73";"0,00";"7.345,73"
"EPTC";"01/06/2015";"CNPJ";"92973791000154";"AZENHA EMPREENDIMENTOS IMOBILIARIOS LTDA";"CON:1/2008";"ALUGUEIS";"10615";"7.345,73";"0,00";"7.345,73"
"EPTC";"01/06/2015";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:28/2010";"EQUIPAMENTOS DE INFORMATICA";"26975";"35.067,90";"0,00";"35.067,90"
"EPTC";"02/06/2015";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:12/2010";"MANUTENCAO DE EQUIPAMENTOS";"529";"10.760,00";"1.145,94";"9.614,06"
